data,hora,estacao,feriado,dia_util,temperatura,quantidade_de_bikes_utilizadas
2021-11-04,7:00:00,inverno,0,1,20.455,245
2021-11-04,8:00:00,inverno,0,1,20.455,395
2021-11-04,9:00:00,inverno,0,1,21.21,254
2021-11-04,10:00:00,inverno,0,1,21.21,134
2021-11-04,11:00:00,inverno,0,1,21.97,162
2021-11-04,12:00:00,inverno,0,1,23.485,197
2021-11-04,13:00:00,inverno,0,1,21.97,194
2021-11-04,14:00:00,inverno,0,1,21.97,201
2021-11-04,15:00:00,inverno,0,1,22.725,237
2021-11-04,16:00:00,inverno,0,1,22.725,290
2021-11-04,17:00:00,inverno,0,1,21.21,480
2021-11-04,18:00:00,inverno,0,1,21.21,374
2021-11-04,19:00:00,inverno,0,1,20.455,196
2021-11-04,20:00:00,inverno,0,1,16.665,186
2021-11-04,21:00:00,inverno,0,1,15.91,123
2021-11-04,22:00:00,inverno,0,1,15.15,115
2021-11-04,23:00:00,inverno,0,1,15.15,89
2021-11-05,0:00:00,inverno,0,0,14.395,52
2021-11-05,1:00:00,inverno,0,0,15.15,62
2021-11-05,2:00:00,inverno,0,0,13.635,31
2021-11-05,3:00:00,inverno,0,0,13.635,8
2021-11-05,4:00:00,inverno,0,0,12.88,8
2021-11-05,5:00:00,inverno,0,0,11.365,2
2021-11-05,6:00:00,inverno,0,0,12.12,23
2021-11-05,7:00:00,inverno,0,0,12.12,34
2021-11-05,8:00:00,inverno,0,0,12.88,84
2021-11-05,9:00:00,inverno,0,0,13.635,141
2021-11-05,10:00:00,inverno,0,0,15.15,227
2021-11-05,11:00:00,inverno,0,0,18.18,238
2021-11-05,12:00:00,inverno,0,0,17.425,372
2021-11-05,13:00:00,inverno,0,0,20.455,355
2021-11-05,14:00:00,inverno,0,0,21.21,386
2021-11-05,15:00:00,inverno,0,0,20.455,343
2021-11-05,16:00:00,inverno,0,0,20.455,335
2021-11-05,17:00:00,inverno,0,0,19.695,334
2021-11-05,18:00:00,inverno,0,0,18.18,237
2021-11-05,19:00:00,inverno,0,0,18.18,204
2021-11-05,20:00:00,inverno,0,0,17.425,165
2021-11-05,21:00:00,inverno,0,0,17.425,118
2021-11-05,22:00:00,inverno,0,0,16.665,82
2021-11-05,23:00:00,inverno,0,0,15.91,85
2021-11-06,0:00:00,inverno,0,0,15.91,75
2021-11-06,1:00:00,inverno,0,0,15.15,115
2021-11-06,2:00:00,inverno,0,0,15.15,29
2021-11-06,3:00:00,inverno,0,0,14.395,9
2021-11-06,4:00:00,inverno,0,0,14.395,6
2021-11-06,5:00:00,inverno,0,0,12.12,5
2021-11-06,6:00:00,inverno,0,0,14.395,16
2021-11-06,7:00:00,inverno,0,0,13.635,28
2021-11-06,8:00:00,inverno,0,0,15.15,90
2021-11-06,9:00:00,inverno,0,0,15.91,170
2021-11-06,10:00:00,inverno,0,0,18.18,262
2021-11-06,11:00:00,inverno,0,0,21.21,320
2021-11-06,12:00:00,inverno,0,0,21.97,346
2021-11-06,13:00:00,inverno,0,0,22.725,314
2021-11-06,14:00:00,inverno,0,0,22.725,320
2021-11-06,15:00:00,inverno,0,0,23.485,306
2021-11-06,16:00:00,inverno,0,0,22.725,347
2021-11-06,17:00:00,inverno,0,0,21.97,256
2021-11-06,18:00:00,inverno,0,0,21.21,185
2021-11-06,19:00:00,inverno,0,0,19.695,151
2021-11-06,20:00:00,inverno,0,0,18.18,116
2021-11-06,21:00:00,inverno,0,0,18.18,88
2021-11-06,22:00:00,inverno,0,0,18.94,45
2021-11-06,23:00:00,inverno,0,0,17.425,50
2021-11-07,0:00:00,inverno,0,1,18.18,15
2021-11-07,1:00:00,inverno,0,1,18.18,8
2021-11-07,2:00:00,inverno,0,1,17.425,2
2021-11-07,3:00:00,inverno,0,1,17.425,3
2021-11-07,4:00:00,inverno,0,1,17.425,6
2021-11-07,5:00:00,inverno,0,1,16.665,26
2021-11-07,6:00:00,inverno,0,1,15.91,99
2021-11-07,7:00:00,inverno,0,1,15.91,311
2021-11-07,8:00:00,inverno,0,1,15.91,410
2021-11-07,9:00:00,inverno,0,1,16.665,174
2021-11-07,10:00:00,inverno,0,1,17.425,123
2021-11-07,11:00:00,inverno,0,1,21.21,128
2021-11-07,12:00:00,inverno,0,1,22.725,179
2021-11-07,13:00:00,inverno,0,1,25.76,189
2021-11-07,14:00:00,inverno,0,1,26.515,145
2021-11-07,15:00:00,inverno,0,1,26.515,170
2021-11-07,16:00:00,inverno,0,1,25,295
2021-11-07,17:00:00,inverno,0,1,24.24,528
2021-11-07,18:00:00,inverno,0,1,22.725,425
2021-11-07,19:00:00,inverno,0,1,22.725,300
2021-11-07,20:00:00,inverno,0,1,20.455,204
2021-11-07,21:00:00,inverno,0,1,19.695,139
2021-11-07,22:00:00,inverno,0,1,18.18,108
2021-11-07,23:00:00,inverno,0,1,18.18,48
2021-11-08,0:00:00,inverno,0,1,17.425,18
2021-11-08,1:00:00,inverno,0,1,16.665,11
2021-11-08,2:00:00,inverno,0,1,17.425,1
2021-11-08,3:00:00,inverno,0,1,17.425,3
2021-11-08,4:00:00,inverno,0,1,16.665,4
2021-11-08,5:00:00,inverno,0,1,15.91,18
2021-11-08,6:00:00,inverno,0,1,16.665,99
2021-11-08,7:00:00,inverno,0,1,15.91,323
2021-11-08,8:00:00,inverno,0,1,16.665,466
2021-11-08,9:00:00,inverno,0,1,18.94,191
2021-11-08,10:00:00,inverno,0,1,21.21,129
2021-11-08,11:00:00,inverno,0,1,22.725,147
2021-11-08,12:00:00,inverno,0,1,25,203
2021-11-08,13:00:00,inverno,0,1,25.76,196
2021-11-08,14:00:00,inverno,0,1,26.515,161
2021-11-08,15:00:00,inverno,0,1,27.275,188
2021-11-08,16:00:00,inverno,0,1,26.515,289
2021-11-08,17:00:00,inverno,0,1,25,499
2021-11-08,18:00:00,inverno,0,1,23.485,462
2021-11-08,19:00:00,inverno,0,1,22.725,278
2021-11-08,20:00:00,inverno,0,1,20.455,181
2021-11-08,21:00:00,inverno,0,1,20.455,182
2021-11-08,22:00:00,inverno,0,1,18.94,108
2021-11-08,23:00:00,inverno,0,1,18.94,48
2021-11-09,0:00:00,inverno,0,1,18.94,13
2021-11-09,1:00:00,inverno,0,1,18.18,10
2021-11-09,2:00:00,inverno,0,1,17.425,5
2021-11-09,3:00:00,inverno,0,1,17.425,4
2021-11-09,4:00:00,inverno,0,1,17.425,4
2021-11-09,5:00:00,inverno,0,1,16.665,28
2021-11-09,6:00:00,inverno,0,1,16.665,98
2021-11-09,7:00:00,inverno,0,1,16.665,300
2021-11-09,8:00:00,inverno,0,1,17.425,456
2021-11-09,9:00:00,inverno,0,1,18.18,219
2021-11-09,10:00:00,inverno,0,1,20.455,105
2021-11-09,11:00:00,inverno,0,1,22.725,152
2021-11-09,12:00:00,inverno,0,1,24.24,180
2021-11-09,13:00:00,inverno,0,1,24.24,167
2021-11-09,14:00:00,inverno,0,1,25,179
2021-11-09,15:00:00,inverno,0,1,25,151
2021-11-09,16:00:00,inverno,0,1,25,281
2021-11-09,17:00:00,inverno,0,1,22.725,485
2021-11-09,18:00:00,inverno,0,1,21.97,408
2021-11-09,19:00:00,inverno,0,1,21.97,304
2021-11-09,20:00:00,inverno,0,1,21.97,219
2021-11-09,21:00:00,inverno,0,1,20.455,161
2021-11-09,22:00:00,inverno,0,1,20.455,114
2021-11-09,23:00:00,inverno,0,1,19.695,66
2021-11-10,0:00:00,inverno,0,1,20.455,24
2021-11-10,1:00:00,inverno,0,1,20.455,11
2021-11-10,2:00:00,inverno,0,1,19.695,5
2021-11-10,3:00:00,inverno,0,1,19.695,11
2021-11-10,4:00:00,inverno,0,1,19.695,3
2021-11-10,5:00:00,inverno,0,1,17.425,23
2021-11-10,6:00:00,inverno,0,1,17.425,114
2021-11-10,7:00:00,inverno,0,1,19.695,272
2021-11-10,8:00:00,inverno,0,1,20.455,436
2021-11-10,9:00:00,inverno,0,1,21.21,211
2021-11-10,10:00:00,inverno,0,1,21.97,117
2021-11-10,11:00:00,inverno,0,1,22.725,108
2021-11-10,12:00:00,inverno,0,1,21.21,167
2021-11-10,13:00:00,inverno,0,1,16.665,96
2021-11-10,14:00:00,inverno,0,1,16.665,64
2021-11-10,15:00:00,inverno,0,1,16.665,62
2021-11-10,16:00:00,inverno,0,1,17.425,73
2021-11-10,17:00:00,inverno,0,1,17.425,177
2021-11-10,18:00:00,inverno,0,1,17.425,273
2021-11-10,19:00:00,inverno,0,1,17.425,211
2021-11-10,20:00:00,inverno,0,1,16.665,168
2021-11-10,21:00:00,inverno,0,1,16.665,136
2021-11-10,22:00:00,inverno,0,1,16.665,89
2021-11-10,23:00:00,inverno,0,1,16.665,82
2021-11-11,0:00:00,inverno,1,0,15.91,66
2021-11-11,1:00:00,inverno,1,0,15.15,19
2021-11-11,2:00:00,inverno,1,0,14.395,11
2021-11-11,3:00:00,inverno,1,0,14.395,6
2021-11-11,4:00:00,inverno,1,0,14.395,8
2021-11-11,5:00:00,inverno,1,0,14.395,13
2021-11-11,6:00:00,inverno,1,0,12.88,46
2021-11-11,7:00:00,inverno,1,0,13.635,121
2021-11-11,8:00:00,inverno,1,0,13.635,258
2021-11-11,9:00:00,inverno,1,0,14.395,201
2021-11-11,10:00:00,inverno,1,0,13.635,200
2021-11-11,11:00:00,inverno,1,0,14.395,170
2021-11-11,12:00:00,inverno,1,0,14.395,239
2021-11-11,13:00:00,inverno,1,0,19.695,236
2021-11-11,14:00:00,inverno,1,0,19.695,247
2021-11-11,15:00:00,inverno,1,0,16.665,216
2021-11-11,16:00:00,inverno,1,0,16.665,238
2021-11-11,17:00:00,inverno,1,0,15.15,310
2021-11-11,18:00:00,inverno,1,0,15.91,208
2021-11-11,19:00:00,inverno,1,0,15.91,199
2021-11-11,20:00:00,inverno,1,0,15.91,109
2021-11-11,21:00:00,inverno,1,0,15.15,83
2021-11-11,22:00:00,inverno,1,0,15.91,91
2021-11-11,23:00:00,inverno,1,0,15.91,73
2021-11-12,0:00:00,inverno,0,0,12.12,64
2021-11-12,1:00:00,inverno,0,0,12.12,54
2021-11-12,2:00:00,inverno,0,0,12.88,46
2021-11-12,3:00:00,inverno,0,0,12.12,17
2021-11-12,4:00:00,inverno,0,0,10.605,7
2021-11-12,5:00:00,inverno,0,0,12.88,4
2021-11-12,6:00:00,inverno,0,0,11.365,7
2021-11-12,7:00:00,inverno,0,0,11.365,27
2021-11-12,8:00:00,inverno,0,0,12.88,101
2021-11-12,9:00:00,inverno,0,0,15.15,160
2021-11-12,10:00:00,inverno,0,0,15.91,232
2021-11-12,11:00:00,inverno,0,0,19.695,315
2021-11-12,12:00:00,inverno,0,0,21.97,366
2021-11-12,13:00:00,inverno,0,0,23.485,353
2021-11-12,14:00:00,inverno,0,0,24.24,435
2021-11-12,15:00:00,inverno,0,0,25,386
2021-11-12,16:00:00,inverno,0,0,25,361
2021-11-12,17:00:00,inverno,0,0,24.24,285
2021-11-12,18:00:00,inverno,0,0,21.21,203
2021-11-12,19:00:00,inverno,0,0,21.21,171
2021-11-12,20:00:00,inverno,0,0,21.21,132
2021-11-12,21:00:00,inverno,0,0,21.21,122
2021-11-12,22:00:00,inverno,0,0,21.21,118
2021-11-12,23:00:00,inverno,0,0,20.455,101
2021-11-13,0:00:00,inverno,0,0,20.455,73
2021-11-13,1:00:00,inverno,0,0,17.425,71
2021-11-13,2:00:00,inverno,0,0,18.18,57
2021-11-13,3:00:00,inverno,0,0,17.425,28
2021-11-13,4:00:00,inverno,0,0,17.425,6
2021-11-13,5:00:00,inverno,0,0,16.665,5
2021-11-13,6:00:00,inverno,0,0,16.665,23
2021-11-13,7:00:00,inverno,0,0,15.91,43
2021-11-13,8:00:00,inverno,0,0,17.425,79
2021-11-13,9:00:00,inverno,0,0,20.455,135
2021-11-13,10:00:00,inverno,0,0,21.97,241
2021-11-13,11:00:00,inverno,0,0,22.725,295
2021-11-13,12:00:00,inverno,0,0,25,354
2021-11-13,13:00:00,inverno,0,0,25,339
2021-11-13,14:00:00,inverno,0,0,25.76,371
2021-11-13,15:00:00,inverno,0,0,24.24,310
2021-11-13,16:00:00,inverno,0,0,25.76,319
2021-11-13,17:00:00,inverno,0,0,25,231
2021-11-13,18:00:00,inverno,0,0,25,190
2021-11-13,19:00:00,inverno,0,0,24.24,157
2021-11-13,20:00:00,inverno,0,0,24.24,139
2021-11-13,21:00:00,inverno,0,0,23.485,95
2021-11-13,22:00:00,inverno,0,0,23.485,89
2021-11-13,23:00:00,inverno,0,0,22.725,67
2021-11-14,0:00:00,inverno,0,1,22.725,30
2021-11-14,1:00:00,inverno,0,1,22.725,11
2021-11-14,2:00:00,inverno,0,1,22.725,17
2021-11-14,3:00:00,inverno,0,1,21.97,7
2021-11-14,4:00:00,inverno,0,1,21.97,5
2021-11-14,5:00:00,inverno,0,1,21.97,19
2021-11-14,6:00:00,inverno,0,1,21.97,114
2021-11-14,7:00:00,inverno,0,1,21.97,322
2021-11-14,8:00:00,inverno,0,1,22.725,452
2021-11-14,9:00:00,inverno,0,1,23.485,233
2021-11-14,10:00:00,inverno,0,1,24.24,111
2021-11-14,11:00:00,inverno,0,1,25.76,128
2021-11-14,12:00:00,inverno,0,1,26.515,202
2021-11-14,13:00:00,inverno,0,1,31.06,203
2021-11-14,14:00:00,inverno,0,1,31.06,185
2021-11-14,15:00:00,inverno,0,1,31.06,195
2021-11-14,16:00:00,inverno,0,1,31.06,315
2021-11-14,17:00:00,inverno,0,1,31.06,519
2021-11-14,18:00:00,inverno,0,1,26.515,489
2021-11-14,19:00:00,inverno,0,1,31.06,302
2021-11-14,20:00:00,inverno,0,1,31.06,240
2021-11-14,21:00:00,inverno,0,1,31.06,213
2021-11-14,22:00:00,inverno,0,1,27.275,113
2021-11-14,23:00:00,inverno,0,1,26.515,61
2021-11-15,0:00:00,inverno,0,1,26.515,22
2021-11-15,1:00:00,inverno,0,1,26.515,10
2021-11-15,2:00:00,inverno,0,1,26.515,15
2021-11-15,3:00:00,inverno,0,1,25.76,4
2021-11-15,4:00:00,inverno,0,1,26.515,7
2021-11-15,5:00:00,inverno,0,1,25.76,28
2021-11-15,6:00:00,inverno,0,1,26.515,108
2021-11-15,7:00:00,inverno,0,1,25.76,319
2021-11-15,8:00:00,inverno,0,1,25.76,480
2021-11-15,9:00:00,inverno,0,1,26.515,200
2021-11-15,10:00:00,inverno,0,1,26.515,138
2021-11-15,11:00:00,inverno,0,1,26.515,134
2021-11-15,12:00:00,inverno,0,1,25.76,176
2021-11-15,13:00:00,inverno,0,1,25.76,153
2021-11-15,14:00:00,inverno,0,1,25.76,147
2021-11-15,15:00:00,inverno,0,1,25.76,191
2021-11-15,16:00:00,inverno,0,1,25,271
2021-11-15,17:00:00,inverno,0,1,24.24,451
2021-11-15,18:00:00,inverno,0,1,24.24,441
2021-11-15,19:00:00,inverno,0,1,24.24,286
2021-11-15,20:00:00,inverno,0,1,23.485,238
2021-11-15,21:00:00,inverno,0,1,24.24,168
2021-11-15,22:00:00,inverno,0,1,22.725,128
2021-11-15,23:00:00,inverno,0,1,22.725,80
2021-11-16,0:00:00,inverno,0,1,22.725,31
2021-11-16,1:00:00,inverno,0,1,22.725,5
2021-11-16,2:00:00,inverno,0,1,22.725,10
2021-11-16,3:00:00,inverno,0,1,22.725,5
2021-11-16,4:00:00,inverno,0,1,21.97,4
2021-11-16,5:00:00,inverno,0,1,22.725,13
2021-11-16,6:00:00,inverno,0,1,22.725,56
2021-11-16,7:00:00,inverno,0,1,22.725,137
2021-11-16,8:00:00,inverno,0,1,22.725,232
2021-11-16,9:00:00,inverno,0,1,22.725,82
2021-11-16,10:00:00,inverno,0,1,22.725,36
2021-11-16,11:00:00,inverno,0,1,22.725,60
2021-11-16,12:00:00,inverno,0,1,22.725,54
2021-11-16,13:00:00,inverno,0,1,22.725,58
2021-11-16,14:00:00,inverno,0,1,22.725,61
2021-11-16,15:00:00,inverno,0,1,23.485,66
2021-11-16,16:00:00,inverno,0,1,23.485,123
2021-11-16,17:00:00,inverno,0,1,23.485,233
2021-11-16,18:00:00,inverno,0,1,22.725,189
2021-11-16,19:00:00,inverno,0,1,22.725,111
2021-11-16,20:00:00,inverno,0,1,21.97,99
2021-11-16,21:00:00,inverno,0,1,21.97,75
2021-11-16,22:00:00,inverno,0,1,21.21,46
2021-11-16,23:00:00,inverno,0,1,21.21,31
2021-11-17,0:00:00,inverno,0,1,21.21,24
2021-11-17,1:00:00,inverno,0,1,21.21,5
2021-11-17,2:00:00,inverno,0,1,21.21,5
2021-11-17,3:00:00,inverno,0,1,21.21,3
2021-11-17,4:00:00,inverno,0,1,20.455,4
2021-11-17,5:00:00,inverno,0,1,15.15,22
2021-11-17,6:00:00,inverno,0,1,17.425,75
2021-11-17,7:00:00,inverno,0,1,15.91,168
2021-11-17,8:00:00,inverno,0,1,15.15,355
2021-11-17,9:00:00,inverno,0,1,15.15,198
2021-11-17,10:00:00,inverno,0,1,15.15,81
2021-11-17,11:00:00,inverno,0,1,15.15,97
2021-11-17,12:00:00,inverno,0,1,15.15,121
2021-11-17,13:00:00,inverno,0,1,15.15,124
2021-11-17,14:00:00,inverno,0,1,15.15,110
2021-11-17,15:00:00,inverno,0,1,15.15,116
2021-11-17,16:00:00,inverno,0,1,14.395,195
2021-11-17,17:00:00,inverno,0,1,14.395,399
2021-11-17,18:00:00,inverno,0,1,15.91,307
2021-11-17,19:00:00,inverno,0,1,14.395,217
2021-11-17,20:00:00,inverno,0,1,14.395,169
2021-11-17,21:00:00,inverno,0,1,14.395,116
2021-11-17,22:00:00,inverno,0,1,12.12,84
2021-11-17,23:00:00,inverno,0,1,12.88,58
2021-11-18,0:00:00,inverno,0,1,12.88,30
2021-11-18,1:00:00,inverno,0,1,11.365,10
2021-11-18,2:00:00,inverno,0,1,11.365,10
2021-11-18,3:00:00,inverno,0,1,10.605,2
2021-11-18,4:00:00,inverno,0,1,11.365,5
2021-11-18,5:00:00,inverno,0,1,11.365,22
2021-11-18,6:00:00,inverno,0,1,12.88,71
2021-11-18,7:00:00,inverno,0,1,11.365,216
2021-11-18,8:00:00,inverno,0,1,11.365,375
2021-11-18,9:00:00,inverno,0,1,12.88,213
2021-11-18,10:00:00,inverno,0,1,12.12,115
2021-11-18,11:00:00,inverno,0,1,15.15,140
2021-11-18,12:00:00,inverno,0,1,16.665,165
2021-11-18,13:00:00,inverno,0,1,15.91,177
2021-11-18,14:00:00,inverno,0,1,16.665,154
2021-11-18,15:00:00,inverno,0,1,16.665,178
2021-11-18,16:00:00,inverno,0,1,16.665,209
2021-11-18,17:00:00,inverno,0,1,16.665,378
2021-11-18,18:00:00,inverno,0,1,15.15,328
2021-11-18,19:00:00,inverno,0,1,13.635,190
2021-11-18,20:00:00,inverno,0,1,13.635,137
2021-11-18,21:00:00,inverno,0,1,13.635,111
2021-11-18,22:00:00,inverno,0,1,13.635,97
2021-11-18,23:00:00,inverno,0,1,13.635,59
2021-11-19,0:00:00,inverno,0,0,12.88,53
2021-11-19,1:00:00,inverno,0,0,11.365,35
2021-11-19,2:00:00,inverno,0,0,12.12,46
2021-11-19,3:00:00,inverno,0,0,12.12,15
2021-11-19,4:00:00,inverno,0,0,11.365,8
2021-11-19,5:00:00,inverno,0,0,11.365,2
2021-11-19,6:00:00,inverno,0,0,10.605,12
2021-11-19,7:00:00,inverno,0,0,11.365,41
2021-11-19,8:00:00,inverno,0,0,12.12,92
2021-11-19,9:00:00,inverno,0,0,12.88,142
2021-11-19,10:00:00,inverno,0,0,15.15,200
2021-11-19,11:00:00,inverno,0,0,18.94,233
2021-11-19,12:00:00,inverno,0,0,20.455,311
2021-11-19,13:00:00,inverno,0,0,21.21,363
2021-11-19,14:00:00,inverno,0,0,21.21,349
2021-11-19,15:00:00,inverno,0,0,21.21,382
2021-11-19,16:00:00,inverno,0,0,21.21,287
2021-11-19,17:00:00,inverno,0,0,20.455,232
2021-11-19,18:00:00,inverno,0,0,19.695,208
2021-11-19,19:00:00,inverno,0,0,16.665,182
2021-11-19,20:00:00,inverno,0,0,18.18,163
2021-11-19,21:00:00,inverno,0,0,17.425,108
2021-11-19,22:00:00,inverno,0,0,19.695,106
2021-11-19,23:00:00,inverno,0,0,19.695,93
2021-12-01,0:00:00,inverno,0,1,12.88,20
2021-12-01,1:00:00,inverno,0,1,12.12,10
2021-12-01,2:00:00,inverno,0,1,11.365,9
2021-12-01,3:00:00,inverno,0,1,12.12,7
2021-12-01,4:00:00,inverno,0,1,12.12,1
2021-12-01,5:00:00,inverno,0,1,12.12,24
2021-12-01,6:00:00,inverno,0,1,10.605,97
2021-12-01,7:00:00,inverno,0,1,10.605,276
2021-12-01,8:00:00,inverno,0,1,11.365,477
2021-12-01,9:00:00,inverno,0,1,13.635,224
2021-12-01,10:00:00,inverno,0,1,15.15,93
2021-12-01,11:00:00,inverno,0,1,15.91,102
2021-12-01,12:00:00,inverno,0,1,17.425,148
2021-12-01,13:00:00,inverno,0,1,20.455,154
2021-12-01,14:00:00,inverno,0,1,20.455,150
2021-12-01,15:00:00,inverno,0,1,20.455,154
2021-12-01,16:00:00,inverno,0,1,20.455,201
2021-12-01,17:00:00,inverno,0,1,17.425,418
2021-12-01,18:00:00,inverno,0,1,18.18,405
2021-12-01,19:00:00,inverno,0,1,17.425,228
2021-12-01,20:00:00,inverno,0,1,17.425,190
2021-12-01,21:00:00,inverno,0,1,15.91,162
2021-12-01,22:00:00,inverno,0,1,16.665,104
2021-12-01,23:00:00,inverno,0,1,14.395,73
2021-12-02,0:00:00,inverno,0,1,14.395,38
2021-12-02,1:00:00,inverno,0,1,14.395,15
2021-12-02,2:00:00,inverno,0,1,14.395,10
2021-12-02,3:00:00,inverno,0,1,13.635,1
2021-12-02,4:00:00,inverno,0,1,13.635,3
2021-12-02,5:00:00,inverno,0,1,12.88,23
2021-12-02,6:00:00,inverno,0,1,13.635,87
2021-12-02,7:00:00,inverno,0,1,12.88,205
2021-12-02,8:00:00,inverno,0,1,14.395,445
2021-12-02,9:00:00,inverno,0,1,15.91,246
2021-12-02,10:00:00,inverno,0,1,14.395,105
2021-12-02,11:00:00,inverno,0,1,16.665,160
2021-12-02,12:00:00,inverno,0,1,17.425,204
2021-12-02,13:00:00,inverno,0,1,20.455,207
2021-12-02,14:00:00,inverno,0,1,21.21,170
2021-12-02,15:00:00,inverno,0,1,21.21,199
2021-12-02,16:00:00,inverno,0,1,21.21,276
2021-12-02,17:00:00,inverno,0,1,21.21,411
2021-12-02,18:00:00,inverno,0,1,20.455,372
2021-12-02,19:00:00,inverno,0,1,15.91,265
2021-12-02,20:00:00,inverno,0,1,19.695,190
2021-12-02,21:00:00,inverno,0,1,16.665,111
2021-12-02,22:00:00,inverno,0,1,15.91,102
2021-12-02,23:00:00,inverno,0,1,15.15,95
2021-12-03,0:00:00,inverno,0,0,14.395,75
2021-12-03,1:00:00,inverno,0,0,12.88,71
2021-12-03,2:00:00,inverno,0,0,12.88,50
2021-12-03,3:00:00,inverno,0,0,12.12,9
2021-12-03,4:00:00,inverno,0,0,11.365,8
2021-12-03,5:00:00,inverno,0,0,12.88,6
2021-12-03,6:00:00,inverno,0,0,12.88,11
2021-12-03,7:00:00,inverno,0,0,12.88,26
2021-12-03,8:00:00,inverno,0,0,12.88,63
2021-12-03,9:00:00,inverno,0,0,13.635,124
2021-12-03,10:00:00,inverno,0,0,16.665,195
2021-12-03,11:00:00,inverno,0,0,16.665,275
2021-12-03,12:00:00,inverno,0,0,18.94,358
2021-12-03,13:00:00,inverno,0,0,18.18,292
2021-12-03,14:00:00,inverno,0,0,18.94,343
2021-12-03,15:00:00,inverno,0,0,19.695,337
2021-12-03,16:00:00,inverno,0,0,19.695,305
2021-12-03,17:00:00,inverno,0,0,18.94,232
2021-12-03,18:00:00,inverno,0,0,16.665,224
2021-12-03,19:00:00,inverno,0,0,15.91,175
2021-12-03,20:00:00,inverno,0,0,15.91,127
2021-12-03,21:00:00,inverno,0,0,15.91,109
2021-12-03,22:00:00,inverno,0,0,16.665,114
2021-12-03,23:00:00,inverno,0,0,15.15,85
2021-12-04,0:00:00,inverno,0,0,15.91,83
2021-12-04,1:00:00,inverno,0,0,15.91,74
2021-12-04,2:00:00,inverno,0,0,15.15,62
2021-12-04,3:00:00,inverno,0,0,15.91,41
2021-12-04,4:00:00,inverno,0,0,15.15,11
2021-12-04,5:00:00,inverno,0,0,15.15,4
2021-12-04,6:00:00,inverno,0,0,14.395,4
2021-12-04,7:00:00,inverno,0,0,15.15,26
2021-12-04,8:00:00,inverno,0,0,15.15,55
2021-12-04,9:00:00,inverno,0,0,16.665,126
2021-12-04,10:00:00,inverno,0,0,16.665,216
2021-12-04,11:00:00,inverno,0,0,16.665,254
2021-12-04,12:00:00,inverno,0,0,17.425,329
2021-12-04,13:00:00,inverno,0,0,20.455,357
2021-12-04,14:00:00,inverno,0,0,21.21,323
2021-12-04,15:00:00,inverno,0,0,21.21,296
2021-12-04,16:00:00,inverno,0,0,21.21,330
2021-12-04,17:00:00,inverno,0,0,19.695,245
2021-12-04,18:00:00,inverno,0,0,19.695,171
2021-12-04,19:00:00,inverno,0,0,19.695,173
2021-12-04,20:00:00,inverno,0,0,17.425,124
2021-12-04,21:00:00,inverno,0,0,18.18,72
2021-12-04,22:00:00,inverno,0,0,17.425,64
2021-12-04,23:00:00,inverno,0,0,17.425,45
2021-12-05,0:00:00,inverno,0,1,16.665,24
2021-12-05,1:00:00,inverno,0,1,17.425,12
2021-12-05,2:00:00,inverno,0,1,17.425,8
2021-12-05,3:00:00,inverno,0,1,17.425,2
2021-12-05,4:00:00,inverno,0,1,15.91,7
2021-12-05,5:00:00,inverno,0,1,15.91,25
2021-12-05,6:00:00,inverno,0,1,15.91,90
2021-12-05,7:00:00,inverno,0,1,17.425,283
2021-12-05,8:00:00,inverno,0,1,17.425,404
2021-12-05,9:00:00,inverno,0,1,18.18,190
2021-12-05,10:00:00,inverno,0,1,18.18,87
2021-12-05,11:00:00,inverno,0,1,18.18,123
2021-12-05,12:00:00,inverno,0,1,20.455,154
2021-12-05,13:00:00,inverno,0,1,21.21,171
2021-12-05,14:00:00,inverno,0,1,22.725,133
2021-12-05,15:00:00,inverno,0,1,22.725,148
2021-12-05,16:00:00,inverno,0,1,24.24,248
2021-12-05,17:00:00,inverno,0,1,21.21,446
2021-12-05,18:00:00,inverno,0,1,21.97,399
2021-12-05,19:00:00,inverno,0,1,22.725,308
2021-12-05,20:00:00,inverno,0,1,22.725,205
2021-12-05,21:00:00,inverno,0,1,21.97,176
2021-12-05,22:00:00,inverno,0,1,21.97,106
2021-12-05,23:00:00,inverno,0,1,22.725,62
2021-12-06,0:00:00,inverno,0,1,24.24,28
2021-12-06,1:00:00,inverno,0,1,22.725,16
2021-12-06,2:00:00,inverno,0,1,22.725,3
2021-12-06,3:00:00,inverno,0,1,22.725,3
2021-12-06,4:00:00,inverno,0,1,22.725,7
2021-12-06,5:00:00,inverno,0,1,22.725,20
2021-12-06,6:00:00,inverno,0,1,21.97,86
2021-12-06,7:00:00,inverno,0,1,22.725,234
2021-12-06,8:00:00,inverno,0,1,22.725,414
2021-12-06,9:00:00,inverno,0,1,22.725,204
2021-12-06,10:00:00,inverno,0,1,22.725,50
2021-12-06,11:00:00,inverno,0,1,22.725,32
2021-12-06,12:00:00,inverno,0,1,22.725,55
2021-12-06,13:00:00,inverno,0,1,22.725,71
2021-12-06,14:00:00,inverno,0,1,23.485,75
2021-12-06,15:00:00,inverno,0,1,24.24,45
2021-12-06,16:00:00,inverno,0,1,22.725,88
2021-12-06,17:00:00,inverno,0,1,22.725,262
2021-12-06,18:00:00,inverno,0,1,22.725,304
2021-12-06,19:00:00,inverno,0,1,22.725,233
2021-12-06,20:00:00,inverno,0,1,22.725,110
